OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,Status,PaymentMethod,ShippingCity
ORD_000256,CUST_0205,PROD_0059,7/21/2024,2,1225.94,2451.88,Cancelled,,Khandwa
ORD_000257,CUST_0409,PROD_0022,2024-12-20,4,6522.58,26090.32,Delivered,,
ORD_000258,CUST_0433,PROD_0021,2024-11-15,1,9816.53,9816.53,Cancelled,COD,Indore
ORD_000259,CUST_0093,PROD_0079,8/5/2024,5,6815.09,34075.45,cancelled,COD,Alwar
ORD_000260,CUST_0250,PROD_0015,1/17/2024,2,4881.49,9762.98,pending,UPI,Dehri
ORD_000261,CUST_0007,PROD_0091,2024-01-31,3,6583.24,19749.72,cancelled,COD,
ORD_000262,CUST_0339,PROD_0094,2024-02-11,5,1041.9,5209.5,pending,Debit Card,
ORD_000263,CUST_0424,PROD_0072,2024-07-02,4,1570.68,6282.72,delivered,,Haridwar
ORD_000264,CUST_0437,PROD_0064,2024-01-03,5,8502.57,42512.85,DELIVERED,Net Banking,Bahraich
ORD_000265,CUST_0143,PROD_0007,2024-12-20,2,3374.86,6749.72,PENDING,,Nangloi Jat
ORD_000266,CUST_0041,PROD_0059,1/7/2024,4,8188.32,32753.28,pending,UPI,Jalgaon
ORD_000267,CUST_0255,PROD_0096,2024-12-24,4,3228.01,12912.04,DELIVERED,Net Banking,Kharagpur
ORD_000268,CUST_0001,PROD_0012,3/19/2024,1,5614.6,5614.6,PENDING,COD,Arrah
ORD_000269,CUST_0187,PROD_0007,2024-05-11,4,9507.52,38030.08,pending,Debit Card,
ORD_000270,CUST_0367,PROD_0085,2/22/2024,5,6038.52,30192.6,pending,UPI,Tenali
ORD_000271,CUST_0182,PROD_0082,7/26/2024,2,120.75,241.5,PENDING,COD,Purnia
ORD_000272,CUST_0085,PROD_0064,2024-06-04,1,552.2,552.2,Cancelled,UPI,Jamnagar
ORD_000273,CUST_0062,PROD_0051,2024-03-13,5,2038.62,10193.1,pending,Credit Card,
ORD_000274,CUST_0213,PROD_0006,2024-01-06,3,1165.88,3497.64,pending,Net Banking,
ORD_000275,CUST_0069,PROD_0064,2024-02-16,5,9565.28,47826.4,PENDING,,Erode
ORD_000276,CUST_0430,PROD_0075,2/10/2024,5,9358.55,46792.75,PENDING,Credit Card,
ORD_000277,CUST_0418,PROD_0017,2024-11-18,5,1818.14,9090.7,Cancelled,,
ORD_000278,CUST_0259,PROD_0050,9/27/2024,5,8837.69,44188.45,shipped,Debit Card,Agra
ORD_000279,CUST_0232,PROD_0018,2024-03-29,3,9706.87,29120.61,Cancelled,COD,
ORD_000280,CUST_0360,PROD_0071,11/14/2024,5,3058.24,15291.2,PENDING,,Munger
ORD_000281,CUST_0366,PROD_0038,11/3/2024,2,2175.16,4350.32,Delivered,,
ORD_000282,CUST_0356,PROD_0082,1/12/2024,2,5087.55,10175.1,DELIVERED,Debit Card,
ORD_000283,CUST_0483,PROD_0086,8/6/2024,4,5868.78,23475.12,PENDING,Debit Card,Lucknow
ORD_000284,CUST_0013,PROD_0049,2024-08-25,1,5274.03,5274.03,delivered,,Bettiah
ORD_000285,CUST_0403,PROD_0021,4/22/2024,2,2742.08,5484.16,SHIPPED,Credit Card,Kadapa
ORD_000286,CUST_0278,PROD_0005,9/30/2024,3,2118.61,6355.83,pending,UPI,
ORD_000287,CUST_0381,PROD_0083,4/16/2024,5,8660.93,43304.65,shipped,COD,
ORD_000288,CUST_0025,PROD_0049,11/13/2024,3,6959.07,20877.21,Cancelled,,Nandyal
ORD_000289,CUST_0381,PROD_0033,2024-12-18,5,631.64,3158.2,pending,Credit Card,
ORD_000290,CUST_0280,PROD_0095,2024-08-03,3,7574.57,22723.71,shipped,Debit Card,Delhi
ORD_000291,CUST_0039,PROD_0024,2024-02-12,2,9835.19,19670.38,PENDING,UPI,Pali
ORD_000292,CUST_0285,PROD_0034,2024-01-31,1,4341.23,4341.23,Delivered,COD,Haldia
ORD_000293,CUST_0364,PROD_0020,2024-02-28,1,3371.57,3371.57,Delivered,Debit Card,
ORD_000294,CUST_0321,PROD_0079,8/1/2024,1,7758.24,7758.24,pending,COD,
ORD_000295,CUST_0363,PROD_0041,2024-02-16,3,820.52,2461.56,Delivered,COD,Amroha
ORD_000296,CUST_0279,PROD_0069,11/30/2024,5,1676.77,8383.85,DELIVERED,Debit Card,Bhalswa Jahangir Pur
ORD_000297,CUST_0170,PROD_0047,9/6/2024,2,6666.01,13332.02,shipped,COD,
ORD_000298,CUST_0422,PROD_0097,2024-05-26,4,9965.65,39862.6,DELIVERED,,Nagaon
ORD_000299,CUST_0329,PROD_0079,2024-03-07,4,2478.44,9913.76,delivered,,Madurai
ORD_000300,CUST_0484,PROD_0015,3/23/2024,4,9166.73,36666.92,SHIPPED,COD,
ORD_000301,CUST_0265,PROD_0099,5/11/2024,3,343.59,1030.77,PENDING,COD,Salem
ORD_000302,CUST_0460,PROD_0084,2024-01-31,4,533.13,2132.52,cancelled,COD,Cuttack
ORD_000303,CUST_0490,PROD_0099,2024-06-21,1,1756.21,1756.21,DELIVERED,Credit Card,
ORD_000304,CUST_0218,PROD_0014,2024-12-22,2,8662.01,17324.02,PENDING,,
ORD_000305,CUST_0482,PROD_0010,2024-09-13,4,6499.96,25999.84,delivered,Net Banking,
ORD_000306,CUST_0038,PROD_0007,2024-06-19,3,474.07,1422.21,SHIPPED,COD,Bhimavaram
ORD_000307,CUST_0467,PROD_0034,6/7/2024,5,8233.03,41165.15,Cancelled,Net Banking,
ORD_000308,CUST_0009,PROD_0050,2024-02-12,4,4385.95,17543.8,PENDING,UPI,
ORD_000309,CUST_0382,PROD_0075,2024-09-15,5,725.05,3625.25,DELIVERED,Debit Card,
ORD_000310,CUST_0352,PROD_0039,2024-01-22,1,2968.38,2968.38,SHIPPED,Net Banking,Tadepalligudem
ORD_000311,CUST_0016,PROD_0061,2024-08-04,4,8238.01,32952.04,PENDING,Credit Card,Jamnagar
ORD_000312,CUST_0435,PROD_0070,2/25/2024,4,7987.03,31948.12,Delivered,Debit Card,
ORD_000313,CUST_0006,PROD_0071,2024-04-08,3,9577.18,28731.54,DELIVERED,UPI,Korba
ORD_000314,CUST_0276,PROD_0071,2024-10-23,5,6005.88,30029.4,SHIPPED,Credit Card,
ORD_000315,CUST_0464,PROD_0083,2024-11-11,3,2195.2,6585.6,Delivered,Credit Card,Jamnagar
ORD_000316,CUST_0100,PROD_0015,2024-05-13,5,8363.01,41815.05,delivered,COD,Kottayam
ORD_000317,CUST_0344,PROD_0009,9/29/2024,5,823.13,4115.65,DELIVERED,Credit Card,
ORD_000318,CUST_0170,PROD_0046,2024-09-22,5,4922.19,24610.95,shipped,UPI,Dewas
ORD_000319,CUST_0100,PROD_0041,3/31/2024,5,790.11,3950.55,pending,Debit Card,
ORD_000320,CUST_0079,PROD_0073,6/24/2024,3,6964.24,20892.72,cancelled,Net Banking,Chandigarh
ORD_000321,CUST_0403,PROD_0029,1/1/2024,1,3199.83,3199.83,SHIPPED,Debit Card,Haldia
ORD_000322,CUST_0237,PROD_0058,2/12/2024,3,8790.07,26370.21,SHIPPED,Net Banking,
ORD_000323,CUST_0311,PROD_0011,7/7/2024,1,1839.12,1839.12,Delivered,COD,Alwar
ORD_000324,CUST_0321,PROD_0010,2024-02-25,3,7361.09,22083.27,delivered,COD,
ORD_000325,CUST_0297,PROD_0052,2024-09-24,1,8144.16,8144.16,delivered,COD,Sonipat
ORD_000326,CUST_0277,PROD_0061,2024-07-18,5,8949.46,44747.3,cancelled,Net Banking,Darbhanga
ORD_000327,CUST_0149,PROD_0018,7/29/2024,5,7357.95,36789.75,PENDING,COD,Saharsa
ORD_000328,CUST_0006,PROD_0085,2024-08-18,4,3701.27,14805.08,Delivered,COD,Raurkela Industrial Township
ORD_000329,CUST_0290,PROD_0073,2024-10-11,4,1675.3,6701.2,pending,Debit Card,Shivpuri
ORD_000330,CUST_0119,PROD_0009,3/7/2024,2,7637.58,15275.16,cancelled,Credit Card,Vijayawada
ORD_000331,CUST_0406,PROD_0047,8/6/2024,2,5226.06,10452.12,pending,Net Banking,Nadiad
ORD_000332,CUST_0166,PROD_0014,6/30/2024,1,9806.84,9806.84,SHIPPED,COD,
ORD_000333,CUST_0335,PROD_0049,3/14/2024,5,1820.11,9100.55,DELIVERED,COD,Chittoor
ORD_000334,CUST_0115,PROD_0067,1/20/2024,4,9728.47,38913.88,cancelled,Debit Card,Bhimavaram
ORD_000335,CUST_0004,PROD_0065,2024-09-21,4,8882.0,35528.0,pending,Credit Card,Pallavaram
ORD_000336,CUST_0144,PROD_0028,2024-09-08,1,5192.96,5192.96,Delivered,Credit Card,Jorhat
ORD_000337,CUST_0061,PROD_0085,2024-11-07,5,7200.3,36001.5,Cancelled,Debit Card,
ORD_000338,CUST_0246,PROD_0062,2024-05-27,1,4866.01,4866.01,Delivered,,Maheshtala
ORD_000339,CUST_0066,PROD_0074,2024-03-09,1,2511.34,2511.34,Delivered,,
ORD_000340,CUST_0076,PROD_0008,2024-02-20,1,8917.9,8917.9,SHIPPED,Credit Card,
ORD_000341,CUST_0289,PROD_0082,2024-04-18,4,6032.64,24130.56,SHIPPED,UPI,Mumbai
ORD_000342,CUST_0242,PROD_0062,2024-11-24,4,6103.61,24414.44,shipped,Net Banking,
ORD_000343,CUST_0421,PROD_0099,2024-06-22,2,7965.7,15931.4,PENDING,Debit Card,Ambarnath
ORD_000344,CUST_0306,PROD_0076,2024-06-17,3,9230.28,27690.84,shipped,Net Banking,Hospet
ORD_000345,CUST_0104,PROD_0067,1/4/2024,2,1173.84,2347.68,Delivered,COD,Shimla
ORD_000346,CUST_0315,PROD_0077,2024-10-08,2,4810.1,9620.2,PENDING,COD,Dharmavaram
ORD_000347,CUST_0067,PROD_0078,2024-06-16,1,4873.19,4873.19,Cancelled,COD,Mirzapur
ORD_000348,CUST_0358,PROD_0068,11/8/2024,3,8759.76,26279.28,shipped,Net Banking,Shimoga
ORD_000349,CUST_0380,PROD_0098,2024-11-23,3,5930.58,17791.74,Cancelled,Credit Card,Nadiad
ORD_000350,CUST_0466,PROD_0011,5/25/2024,4,7681.0,30724.0,PENDING,Net Banking,Satara
ORD_000351,CUST_0381,PROD_0001,2024-10-05,2,153.15,306.3,PENDING,UPI,Anantapuram
ORD_000352,CUST_0162,PROD_0053,9/15/2024,2,6907.89,13815.78,DELIVERED,Credit Card,Thrissur
ORD_000353,CUST_0438,PROD_0069,3/17/2024,5,2609.96,13049.8,cancelled,COD,Ramagundam
ORD_000354,CUST_0212,PROD_0071,5/14/2024,4,7573.22,30292.88,Delivered,Debit Card,
ORD_000355,CUST_0158,PROD_0074,7/24/2024,5,4888.23,24441.15,Cancelled,,Aizawl
ORD_000356,CUST_0229,PROD_0090,2024-07-03,1,7502.36,7502.36,DELIVERED,Credit Card,
ORD_000357,CUST_0411,PROD_0071,2024-07-12,4,7881.2,31524.8,Delivered,Net Banking,
ORD_000358,CUST_0422,PROD_0019,3/9/2024,1,8062.26,8062.26,Cancelled,UPI,Ongole
ORD_000359,CUST_0041,PROD_0078,2024-05-14,3,2294.53,6883.59,Cancelled,Net Banking,
ORD_000360,CUST_0494,PROD_0077,2024-09-27,5,2935.05,14675.25,Delivered,,Gwalior
ORD_000361,CUST_0436,PROD_0085,1/10/2024,4,205.03,820.12,shipped,UPI,
ORD_000362,CUST_0119,PROD_0079,2024-02-27,5,5205.55,26027.75,delivered,Debit Card,Vijayanagaram
ORD_000363,CUST_0045,PROD_0036,4/4/2024,1,9757.89,9757.89,cancelled,,Jammu
ORD_000364,CUST_0266,PROD_0002,2024-05-17,4,5901.19,23604.76,DELIVERED,COD,Khora 
ORD_000365,CUST_0179,PROD_0045,2/1/2024,5,9157.59,45787.95,shipped,COD,Noida
ORD_000366,CUST_0295,PROD_0001,11/10/2024,4,9303.17,37212.68,Delivered,Net Banking,
ORD_000367,CUST_0258,PROD_0038,3/22/2024,1,5629.44,5629.44,DELIVERED,COD,Panihati
ORD_000368,CUST_0295,PROD_0033,3/5/2024,5,8149.16,40745.8,Cancelled,COD,Nandyal
ORD_000369,CUST_0493,PROD_0100,12/16/2024,2,7597.99,15195.98,pending,COD,Sambalpur
ORD_000370,CUST_0035,PROD_0049,2024-12-17,4,1250.06,5000.24,shipped,Debit Card,Bhalswa Jahangir Pur
ORD_000371,CUST_0005,PROD_0090,9/27/2024,3,5212.39,15637.17,shipped,Debit Card,Bardhaman
ORD_000372,CUST_0421,PROD_0044,2024-02-20,4,6768.61,27074.44,PENDING,Credit Card,Pune
ORD_000373,CUST_0458,PROD_0074,6/14/2024,3,3599.03,10797.09,Delivered,,
ORD_000374,CUST_0103,PROD_0031,2024-12-05,2,5039.09,10078.18,SHIPPED,Credit Card,Delhi
ORD_000375,CUST_0429,PROD_0080,9/30/2024,2,8364.91,16729.82,Delivered,UPI,Eluru
ORD_000376,CUST_0340,PROD_0064,2024-04-30,1,6789.54,6789.54,PENDING,UPI,Kulti
ORD_000377,CUST_0253,PROD_0074,12/25/2024,3,6243.61,18730.83,pending,Credit Card,
ORD_000378,CUST_0385,PROD_0074,2024-08-21,3,4038.01,12114.03,delivered,COD,Latur
ORD_000379,CUST_0017,PROD_0065,11/9/2024,4,9401.58,37606.32,Cancelled,,Mangalore
ORD_000380,CUST_0358,PROD_0067,10/5/2024,4,9766.42,39065.68,cancelled,,Serampore
ORD_000381,CUST_0195,PROD_0075,2024-02-12,1,6772.62,6772.62,cancelled,Debit Card,
ORD_000382,CUST_0135,PROD_0031,2/4/2024,3,1951.81,5855.43,pending,COD,Mathura
ORD_000383,CUST_0218,PROD_0027,3/21/2024,3,1919.75,5759.25,cancelled,Debit Card,Nashik
ORD_000384,CUST_0293,PROD_0017,2024-01-13,3,4561.22,13683.66,DELIVERED,,Bulandshahr
ORD_000385,CUST_0439,PROD_0049,2024-11-30,2,5596.87,11193.74,Delivered,,Tadepalligudem
ORD_000386,CUST_0091,PROD_0054,11/26/2024,4,8075.12,32300.48,Delivered,,
ORD_000387,CUST_0403,PROD_0063,12/30/2024,5,7232.55,36162.75,SHIPPED,COD,
ORD_000388,CUST_0354,PROD_0021,2024-11-25,1,4043.18,4043.18,shipped,Debit Card,Hospet
ORD_000389,CUST_0172,PROD_0034,12/17/2024,1,4552.56,4552.56,cancelled,COD,
ORD_000390,CUST_0211,PROD_0016,9/15/2024,3,3505.99,10517.97,shipped,COD,
ORD_000391,CUST_0400,PROD_0037,7/17/2024,5,1826.93,9134.65,cancelled,,
ORD_000392,CUST_0229,PROD_0011,10/7/2024,4,7768.97,31075.88,SHIPPED,Net Banking,
ORD_000393,CUST_0328,PROD_0044,8/28/2024,2,8694.75,17389.5,Cancelled,UPI,Dhule
ORD_000394,CUST_0161,PROD_0041,4/15/2024,2,3500.89,7001.78,SHIPPED,COD,
ORD_000395,CUST_0228,PROD_0100,9/17/2024,4,2784.36,11137.44,PENDING,Net Banking,Uluberia
ORD_000396,CUST_0012,PROD_0017,2024-02-16,2,1919.47,3838.94,SHIPPED,,
ORD_000397,CUST_0204,PROD_0014,2024-11-24,1,2183.66,2183.66,DELIVERED,Net Banking,
ORD_000398,CUST_0204,PROD_0068,2024-06-23,1,360.01,360.01,DELIVERED,Debit Card,
ORD_000399,CUST_0477,PROD_0050,11/10/2024,2,933.68,1867.36,shipped,Credit Card,
ORD_000400,CUST_0065,PROD_0017,2024-02-13,3,4486.29,13458.87,delivered,UPI,
ORD_000401,CUST_0167,PROD_0061,11/25/2024,3,8616.65,25849.95,PENDING,Debit Card,
ORD_000402,CUST_0486,PROD_0090,2024-02-26,4,1436.64,5746.56,pending,,
ORD_000403,CUST_0328,PROD_0082,4/7/2024,5,4405.28,22026.4,cancelled,Net Banking,
ORD_000404,CUST_0227,PROD_0040,12/7/2024,2,8065.61,16131.22,Cancelled,Debit Card,Mehsana
ORD_000405,CUST_0268,PROD_0098,2024-05-15,3,203.5,610.5,cancelled,Debit Card,Vijayawada
ORD_000406,CUST_0473,PROD_0063,12/10/2024,5,181.34,906.7,SHIPPED,UPI,Fatehpur
ORD_000407,CUST_0408,PROD_0001,7/28/2024,3,6009.34,18028.02,shipped,Net Banking,
ORD_000408,CUST_0084,PROD_0092,5/9/2024,4,4007.05,16028.2,Cancelled,Credit Card,Ozhukarai
ORD_000409,CUST_0123,PROD_0067,5/1/2024,1,4279.17,4279.17,SHIPPED,,
ORD_000410,CUST_0212,PROD_0025,2024-03-19,5,8106.21,40531.05,Delivered,Credit Card,Moradabad
ORD_000411,CUST_0317,PROD_0058,6/13/2024,1,6404.24,6404.24,pending,Credit Card,Ranchi
ORD_000412,CUST_0497,PROD_0069,2024-08-14,1,1605.28,1605.28,Delivered,UPI,Deoghar
ORD_000413,CUST_0225,PROD_0094,2024-12-08,3,1336.89,4010.67,shipped,UPI,Munger
ORD_000414,CUST_0176,PROD_0054,11/15/2024,1,4985.44,4985.44,pending,Debit Card,Bellary
ORD_000415,CUST_0432,PROD_0097,2024-08-29,1,3368.46,3368.46,delivered,Debit Card,Madurai
ORD_000416,CUST_0093,PROD_0025,9/29/2024,1,5476.6,5476.6,Cancelled,UPI,Hazaribagh
ORD_000417,CUST_0500,PROD_0057,2024-04-01,2,3908.5,7817.0,delivered,Credit Card,Vijayawada
ORD_000418,CUST_0107,PROD_0061,6/14/2024,1,5258.28,5258.28,SHIPPED,Debit Card,Rampur
ORD_000419,CUST_0282,PROD_0067,2024-09-12,1,7471.77,7471.77,SHIPPED,Net Banking,
ORD_000420,CUST_0455,PROD_0007,2024-01-13,3,2066.36,6199.08,DELIVERED,Credit Card,
ORD_000421,CUST_0086,PROD_0036,2024-05-29,4,3311.68,13246.72,Cancelled,Credit Card,Allahabad
ORD_000422,CUST_0354,PROD_0061,2024-02-15,1,5851.66,5851.66,cancelled,UPI,Kottayam
ORD_000423,CUST_0352,PROD_0080,8/12/2024,2,5048.2,10096.4,delivered,UPI,Suryapet
ORD_000424,CUST_0406,PROD_0014,2024-10-27,2,7042.15,14084.3,pending,Credit Card,Siliguri
ORD_000425,CUST_0388,PROD_0045,10/2/2024,5,7905.76,39528.8,shipped,UPI,
ORD_000426,CUST_0069,PROD_0033,2024-04-03,4,3644.86,14579.44,pending,,Amravati
ORD_000427,CUST_0357,PROD_0063,2024-01-13,5,3016.67,15083.35,Delivered,COD,Loni
ORD_000428,CUST_0141,PROD_0077,2024-01-25,3,7349.78,22049.34,DELIVERED,COD,Fatehpur
ORD_000429,CUST_0135,PROD_0070,12/23/2024,4,3026.16,12104.64,pending,UPI,
ORD_000430,CUST_0095,PROD_0003,12/30/2024,5,3851.53,19257.65,shipped,Debit Card,
ORD_000431,CUST_0276,PROD_0050,2024-01-15,1,6616.07,6616.07,PENDING,,Jhansi
ORD_000432,CUST_0145,PROD_0042,9/23/2024,5,1624.9,8124.5,cancelled,UPI,Bhatpara
ORD_000433,CUST_0023,PROD_0017,2024-05-31,5,6622.02,33110.1,delivered,Credit Card,Gurgaon
ORD_000434,CUST_0017,PROD_0074,5/20/2024,4,1996.0,7984.0,pending,COD,
ORD_000435,CUST_0188,PROD_0029,2024-03-04,5,2632.79,13163.95,delivered,Credit Card,
ORD_000436,CUST_0427,PROD_0011,5/21/2024,4,9290.2,37160.8,delivered,Debit Card,
ORD_000437,CUST_0407,PROD_0091,2024-05-09,4,8237.06,32948.24,SHIPPED,COD,Vijayawada
ORD_000438,CUST_0040,PROD_0028,2024-09-05,1,8360.12,8360.12,DELIVERED,,Arrah
ORD_000439,CUST_0099,PROD_0068,2024-05-14,5,3913.78,19568.9,Delivered,COD,
ORD_000440,CUST_0055,PROD_0099,1/31/2024,5,4209.33,21046.65,pending,,
ORD_000441,CUST_0086,PROD_0024,12/30/2024,4,8838.96,35355.84,PENDING,Debit Card,
ORD_000442,CUST_0308,PROD_0057,9/30/2024,2,5384.61,10769.22,cancelled,COD,Nagpur
ORD_000443,CUST_0325,PROD_0056,8/2/2024,3,4181.2,12543.6,shipped,COD,
ORD_000444,CUST_0282,PROD_0096,6/3/2024,2,3812.12,7624.24,cancelled,Net Banking,Moradabad
ORD_000445,CUST_0018,PROD_0037,2024-05-20,4,100.94,403.76,PENDING,Credit Card,Khora 
ORD_000446,CUST_0114,PROD_0028,7/27/2024,1,3072.31,3072.31,delivered,,Deoghar
ORD_000447,CUST_0293,PROD_0074,2024-10-31,5,5160.59,25802.95,DELIVERED,UPI,Machilipatnam
ORD_000448,CUST_0136,PROD_0047,2024-10-17,3,1644.46,4933.38,shipped,Debit Card,Haldia
ORD_000449,CUST_0292,PROD_0028,2024-01-14,1,5746.82,5746.82,cancelled,Net Banking,Raipur
ORD_000450,CUST_0354,PROD_0090,2024-07-06,4,8273.48,33093.92,SHIPPED,UPI,
ORD_000451,CUST_0400,PROD_0008,8/3/2024,5,3876.31,19381.55,cancelled,Net Banking,Jhansi
ORD_000452,CUST_0117,PROD_0096,2024-02-27,1,8709.89,8709.89,Cancelled,UPI,Nagercoil
ORD_000453,CUST_0277,PROD_0073,2024-07-04,5,506.7,2533.5,cancelled,COD,
ORD_000454,CUST_0345,PROD_0094,5/22/2024,2,1615.66,3231.32,pending,COD,
ORD_000455,CUST_0222,PROD_0038,7/13/2024,5,990.82,4954.1,Delivered,Credit Card,Morena
ORD_000456,CUST_0382,PROD_0007,2/26/2024,1,4809.96,4809.96,SHIPPED,UPI,Alappuzha
ORD_000457,CUST_0358,PROD_0017,2024-12-23,5,4400.46,22002.3,pending,COD,Haridwar
ORD_000458,CUST_0293,PROD_0026,2024-12-26,4,4012.66,16050.64,shipped,UPI,Tumkur
ORD_000459,CUST_0474,PROD_0074,2024-03-14,4,3300.78,13203.12,DELIVERED,,Karnal
ORD_000460,CUST_0098,PROD_0042,7/24/2024,4,3715.15,14860.6,delivered,Debit Card,Chinsurah
ORD_000461,CUST_0412,PROD_0057,2024-06-24,3,6199.59,18598.77,pending,UPI,Noida
ORD_000462,CUST_0080,PROD_0097,2024-09-08,2,6884.06,13768.12,DELIVERED,,Ichalkaranji
ORD_000463,CUST_0475,PROD_0019,11/21/2024,2,9493.52,18987.04,delivered,Debit Card,
ORD_000464,CUST_0242,PROD_0003,4/21/2024,1,3119.67,3119.67,shipped,,
ORD_000465,CUST_0268,PROD_0097,11/24/2024,2,2116.63,4233.26,PENDING,Net Banking,
ORD_000466,CUST_0343,PROD_0003,5/17/2024,2,6980.2,13960.4,PENDING,UPI,Bathinda
ORD_000467,CUST_0103,PROD_0090,1/28/2024,2,694.09,1388.18,delivered,Net Banking,
ORD_000468,CUST_0339,PROD_0035,5/3/2024,1,758.32,758.32,DELIVERED,UPI,Warangal
ORD_000469,CUST_0195,PROD_0066,2024-10-11,4,2387.57,9550.28,cancelled,Net Banking,
ORD_000470,CUST_0102,PROD_0065,8/3/2024,5,970.4,4852.0,PENDING,,Patiala
ORD_000471,CUST_0272,PROD_0040,7/7/2024,1,2548.18,2548.18,pending,Net Banking,
ORD_000472,CUST_0351,PROD_0046,5/28/2024,2,280.89,561.78,SHIPPED,Credit Card,
ORD_000473,CUST_0321,PROD_0033,3/29/2024,3,8136.74,24410.22,delivered,COD,Ahmedabad
ORD_000474,CUST_0460,PROD_0051,2024-06-18,2,1600.91,3201.82,DELIVERED,,Mau
ORD_000475,CUST_0314,PROD_0081,2024-07-17,5,9609.0,48045.0,Cancelled,Credit Card,
ORD_000476,CUST_0160,PROD_0078,4/2/2024,2,4321.0,8642.0,pending,COD,Phusro
ORD_000477,CUST_0298,PROD_0070,2024-02-13,2,6558.48,13116.96,Delivered,Debit Card,
ORD_000478,CUST_0221,PROD_0099,2024-09-25,5,9103.67,45518.35,Delivered,Debit Card,Pallavaram
ORD_000479,CUST_0369,PROD_0016,2024-09-19,5,5375.32,26876.6,cancelled,Credit Card,
ORD_000480,CUST_0451,PROD_0053,4/2/2024,1,7676.81,7676.81,SHIPPED,Net Banking,
ORD_000481,CUST_0097,PROD_0014,2024-09-21,3,1603.37,4810.11,Delivered,UPI,
ORD_000482,CUST_0291,PROD_0079,2024-10-11,5,2740.94,13704.7,shipped,Credit Card,
ORD_000483,CUST_0353,PROD_0100,5/22/2024,1,3655.69,3655.69,Delivered,COD,
ORD_000484,CUST_0192,PROD_0024,7/1/2024,4,7147.99,28591.96,pending,Net Banking,Rohtak
ORD_000485,CUST_0017,PROD_0053,2024-04-25,2,2012.27,4024.54,SHIPPED,Net Banking,Vadodara
ORD_000486,CUST_0034,PROD_0023,9/29/2024,2,7600.99,15201.98,pending,,Jaunpur
ORD_000487,CUST_0219,PROD_0052,2024-10-24,4,8886.11,35544.44,Cancelled,,Purnia
ORD_000488,CUST_0381,PROD_0074,2024-02-11,4,6152.9,24611.6,PENDING,UPI,Allahabad
ORD_000489,CUST_0022,PROD_0032,5/16/2024,4,8286.4,33145.6,delivered,COD,South Dumdum
ORD_000490,CUST_0493,PROD_0007,2024-12-18,5,7674.08,38370.4,SHIPPED,Net Banking,Bokaro
ORD_000491,CUST_0147,PROD_0060,2024-10-07,3,7758.4,23275.2,Cancelled,Debit Card,
ORD_000492,CUST_0463,PROD_0019,3/29/2024,1,6929.53,6929.53,pending,UPI,
ORD_000493,CUST_0399,PROD_0075,2024-09-22,5,1219.4,6097.0,Cancelled,Net Banking,Satara
ORD_000494,CUST_0233,PROD_0076,2024-09-01,4,345.63,1382.52,pending,UPI,Varanasi
ORD_000495,CUST_0465,PROD_0092,2024-07-18,3,6947.0,20841.0,DELIVERED,UPI,Jammu
ORD_000496,CUST_0044,PROD_0068,8/2/2024,4,6376.32,25505.28,PENDING,COD,Vijayanagaram
ORD_000497,CUST_0023,PROD_0099,2024-10-07,4,5547.42,22189.68,cancelled,COD,
ORD_000498,CUST_0075,PROD_0023,2024-08-12,2,1704.03,3408.06,Cancelled,Debit Card,Munger
ORD_000499,CUST_0093,PROD_0016,2024-05-06,4,2957.93,11831.72,shipped,UPI,
ORD_000500,CUST_0255,PROD_0064,2024-07-21,3,219.86,659.58,pending,Credit Card,Surat
ORD_000501,CUST_0233,PROD_0053,1/21/2024,5,6627.76,33138.8,DELIVERED,COD,
ORD_000502,CUST_0281,PROD_0036,2024-06-01,1,2521.66,2521.66,delivered,Credit Card,Ambarnath
ORD_000503,CUST_0019,PROD_0019,2024-06-22,1,6566.44,6566.44,SHIPPED,Debit Card,Jaipur
ORD_000504,CUST_0092,PROD_0021,10/5/2024,1,1176.99,1176.99,PENDING,Credit Card,Etawah
ORD_000505,CUST_0019,PROD_0012,1/15/2024,5,3664.87,18324.35,cancelled,Debit Card,Gaya
ORD_000506,CUST_0432,PROD_0071,2024-06-09,1,7607.58,7607.58,SHIPPED,Net Banking,Malda
ORD_000507,CUST_0141,PROD_0043,9/19/2024,1,6975.73,6975.73,PENDING,Credit Card,
ORD_000508,CUST_0056,PROD_0074,2024-09-02,2,6158.33,12316.66,pending,,
ORD_000509,CUST_0362,PROD_0037,4/17/2024,5,9344.53,46722.65,cancelled,Debit Card,
ORD_000510,CUST_0182,PROD_0017,1/13/2024,5,9949.74,49748.7,PENDING,,
ORD_000511,CUST_0093,PROD_0079,2024-02-01,4,4974.79,19899.16,SHIPPED,Credit Card,Kochi
ORD_000512,CUST_0321,PROD_0016,2024-05-12,1,336.47,336.47,Cancelled,Net Banking,Motihari
ORD_000513,CUST_0413,PROD_0082,2024-12-23,3,3560.54,10681.62,delivered,,Shivpuri
ORD_000514,CUST_0035,PROD_0040,11/6/2024,3,2617.73,7853.19,PENDING,COD,Suryapet
ORD_000515,CUST_0171,PROD_0044,11/12/2024,1,1225.98,1225.98,delivered,Credit Card,Tezpur
ORD_000516,CUST_0473,PROD_0087,9/29/2024,3,8353.87,25061.61,pending,UPI,
